trial_id,learning_rate,batch_size,num_train_epochs,max_len,weight_decay,warmup_ratio,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,precision_weighted,recall_weighted
1,1e-05,4,4,256,0.04292989599556912,0.0,0.5414012738853503,0.3755145439355965,0.5156881781756069,0.35748399001411046,0.3978227917872399,0.49480448908735297,0.5414012738853503
2,2e-05,2,3,384,0.03805698509951765,0.1,0.4968152866242038,0.31204081632653063,0.44408423241908235,0.3061712299000435,0.34084332368747416,0.4233883357277507,0.4968152866242038
3,2e-05,4,4,256,0.022519296894778357,0.1,0.535031847133758,0.3616729088639201,0.5032157255659725,0.34346539162112927,0.38266501309080886,0.47572743726288674,0.535031847133758
4,1.5e-05,2,4,384,0.0411380806635415,0.1,0.535031847133758,0.34516256938937345,0.4873002924582148,0.3341931216931217,0.37157227504478435,0.4617859670407441,0.535031847133758
5,1.5e-05,2,3,256,0.027729239350791742,0.1,0.5286624203821656,0.36746194046807545,0.5041477255458734,0.35049815897769115,0.3896927104864269,0.48557773887419653,0.5286624203821656
6,1e-05,4,4,256,0.037904387004268694,0.1,0.5668789808917197,0.3947463768115942,0.5420866795901412,0.3783944606729417,0.4188369849800193,0.5261402845051962,0.5668789808917197
7,2e-05,2,3,384,0.04465605606610989,0.1,0.5095541401273885,0.32215488215488214,0.4578987325484141,0.3139893467900196,0.35055808185200493,0.4348138188168616,0.5095541401273885
8,2e-05,4,3,256,0.002190188289361439,0.0,0.5222929936305732,0.3570694327632931,0.4951689139118495,0.3399003623188406,0.3761196086537137,0.47077938936582664,0.5222929936305732
9,1.5e-05,2,4,384,0.03723810779539086,0.0,0.4968152866242038,0.3355710999483592,0.46670815071927785,0.3189003436426117,0.35510541546093427,0.44107951933810496,0.4968152866242038
10,2e-05,2,3,384,0.023477790563790398,0.0,0.46496815286624205,0.2814965986394558,0.40818406343429087,0.2691583369549471,0.31417941298057045,0.38041892613845546,0.46496815286624205
