trial_id,learning_rate,batch_size,num_train_epochs,max_len,weight_decay,warmup_ratio,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,precision_weighted,recall_weighted
1,1e-05,4,4,256,0.04292989599556912,0.0,0.7027027027027027,0.48675914249684743,0.6757097576769707,0.490625,0.49353448275862066,0.6555743243243244,0.7027027027027027
2,2e-05,2,3,384,0.03805698509951765,0.1,0.7837837837837838,0.4393939393939394,0.6887796887796888,0.3918918918918919,0.5,0.6143170197224251,0.7837837837837838
3,2e-05,4,4,256,0.022519296894778357,0.1,0.7837837837837838,0.4393939393939394,0.6887796887796888,0.3918918918918919,0.5,0.6143170197224251,0.7837837837837838
4,1.5e-05,2,4,384,0.0411380806635415,0.1,0.7837837837837838,0.4393939393939394,0.6887796887796888,0.3918918918918919,0.5,0.6143170197224251,0.7837837837837838
5,1.5e-05,2,3,256,0.027729239350791742,0.1,0.7837837837837838,0.4393939393939394,0.6887796887796888,0.3918918918918919,0.5,0.6143170197224251,0.7837837837837838
6,1e-05,4,4,256,0.037904387004268694,0.1,0.7432432432432432,0.4263565891472868,0.6683427613660171,0.3873239436619718,0.47413793103448276,0.6071564522268748,0.7432432432432432
7,2e-05,2,3,384,0.04465605606610989,0.1,0.7837837837837838,0.4393939393939394,0.6887796887796888,0.3918918918918919,0.5,0.6143170197224251,0.7837837837837838
8,2e-05,4,3,256,0.002190188289361439,0.0,0.7027027027027027,0.4126984126984127,0.646932646932647,0.38235294117647056,0.4482758620689655,0.5993640699523052,0.7027027027027027
9,1.5e-05,2,4,384,0.03723810779539086,0.0,0.7837837837837838,0.4393939393939394,0.6887796887796888,0.3918918918918919,0.5,0.6143170197224251,0.7837837837837838
10,2e-05,2,3,384,0.023477790563790398,0.0,0.7837837837837838,0.4393939393939394,0.6887796887796888,0.3918918918918919,0.5,0.6143170197224251,0.7837837837837838
