trial_id,learning_rate,batch_size,num_train_epochs,max_len,weight_decay,warmup_ratio,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,precision_weighted,recall_weighted,transcript_col
6,1e-05,4,4,256,0.037904387004268694,0.1,0.6217948717948718,0.42409280096219276,0.5860209359710855,0.4029335634167386,0.44813568825343425,0.5546890555518684,0.6217948717948718,Transcript_CTD
4,1.5e-05,2,4,384,0.0411380806635415,0.1,0.5789473684210527,0.4009406231628454,0.5483152325257589,0.3800186741363212,0.4246979074565282,0.521174259177355,0.5789473684210527,Transcript_SFT
6,1e-05,4,4,256,0.037904387004268694,0.1,0.5668789808917197,0.3947463768115942,0.5420866795901412,0.3783944606729417,0.4188369849800193,0.5261402845051962,0.5668789808917197,Transcript_PFT
9,1.5e-05,2,4,384,0.03723810779539086,0.0,0.5668789808917197,0.3840508270347245,0.5328214906928505,0.36517754868270336,0.406159570070277,0.5038238448573993,0.5668789808917197,Transcript_ALL
