trial_id,learning_rate,batch_size,num_train_epochs,max_len,weight_decay,warmup_ratio,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,precision_weighted,recall_weighted
1,1e-05,16,4,384,0.08585979199113825,0.0,0.5477707006369427,0.29766081871345035,0.43709911721980116,0.3924865089248651,0.3606862339809838,0.5217536150264533,0.5477707006369427
2,3e-05,8,3,384,0.0761139701990353,0.2,0.5477707006369427,0.34625404318559316,0.48898020683514837,0.3536585365853659,0.37653300261816175,0.48089171974522293,0.5477707006369427
3,3e-05,16,4,256,0.04503859378955671,0.1,0.554140127388535,0.32449903038138334,0.4665944770852976,0.3859579003463896,0.3710899820862616,0.5152234899978108,0.554140127388535
4,2e-05,8,5,512,0.082276161327083,0.1,0.535031847133758,0.298315894369706,0.4361722506259937,0.34633569739952713,0.35414082954388865,0.4694177169444821,0.535031847133758
5,3e-05,8,4,256,0.055458478701583484,0.2,0.535031847133758,0.3096330275229358,0.44853327879389937,0.34010270774976653,0.3573101832713242,0.4631393958857428,0.535031847133758
6,1e-05,16,5,256,0.07580877400853739,0.1,0.5159235668789809,0.226890756302521,0.35551035700904565,0.1730769230769231,0.32926829268292684,0.2711905928466438,0.5159235668789809
7,3e-05,8,3,512,0.08931211213221978,0.2,0.5605095541401274,0.362996016481168,0.5083597705216122,0.3659147869674186,0.3894171145101281,0.49624060150375937,0.5605095541401274
8,5e-05,16,3,384,0.004380376578722878,0.1,0.535031847133758,0.30419580419580416,0.44283105429602243,0.3390541571319603,0.3557255064076064,0.4618636039003629,0.535031847133758
9,3e-05,8,5,512,0.07447621559078171,0.1,0.5605095541401274,0.3455902380563273,0.49098193680954066,0.3672019195275009,0.38149373019153926,0.4968805326900424,0.5605095541401274
10,5e-05,8,3,512,0.046955581127580796,0.1,0.535031847133758,0.29207508878741756,0.4295510378190772,0.3461538461538461,0.3525561526801708,0.46913277804997555,0.535031847133758
11,5e-05,8,4,256,0.04757049262259338,0.0,0.554140127388535,0.34632546637277567,0.4899770815691369,0.3641294838145232,0.3790133664048505,0.4924151996923951,0.554140127388535
12,1e-05,16,5,512,0.08326781960578375,0.1,0.5286624203821656,0.27568922305764415,0.4110435323978737,0.3295973432959734,0.34532175830232875,0.4498496878742931,0.5286624203821656
13,3e-05,16,3,256,0.08322598013952011,0.1,0.535031847133758,0.3280626780626781,0.4684577276933965,0.33572281959378736,0.3636488907261954,0.4598771773622811,0.535031847133758
14,5e-05,16,4,512,0.06824955039749755,0.0,0.5732484076433121,0.34810871392546927,0.4960236145292175,0.3849206349206349,0.38803913462863443,0.517667576584774,0.5732484076433121
15,3e-05,8,5,256,0.0007362269751005513,0.2,0.5286624203821656,0.3321878579610538,0.47216932606649586,0.32802594722099365,0.36275320380322446,0.4522940922933035,0.5286624203821656
16,5e-05,16,4,384,0.07807290310219679,0.2,0.5222929936305732,0.3035770990940506,0.44036813823208704,0.31934001670843776,0.3491801019705112,0.4393268202353017,0.5222929936305732
17,3e-05,8,4,384,0.013979699812765745,0.0,0.5477707006369427,0.3457783278327833,0.48990850518172846,0.3448198198198198,0.37653300261816175,0.47298158030642107,0.5477707006369427
18,1e-05,8,5,384,0.05652361064811889,0.1,0.4968152866242038,0.29147827350147987,0.423033751334554,0.29475821336286456,0.3329199393688852,0.40953015778967494,0.4968152866242038
19,1e-05,16,4,384,0.05535794006579958,0.0,0.5477707006369427,0.2830417079344118,0.42095413129556536,0.4565857247976453,0.3575168802535483,0.5933338957551216,0.5477707006369427
20,3e-05,16,3,384,0.04367173892323624,0.0,0.5414012738853503,0.2638964825952251,0.3993167405529457,0.5108225108225107,0.35028248587570626,0.6539002398875009,0.5414012738853503
