trial_id,learning_rate,batch_size,num_train_epochs,max_len,weight_decay,warmup_ratio,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,precision_weighted,recall_weighted
1,1e-05,16,4,384,0.08585979199113825,0.0,0.4276315789473684,0.34711257484394803,0.4342667560983983,0.34956735730729543,0.3477379899793693,0.4446061718955642,0.4276315789473684
2,3e-05,8,3,384,0.0761139701990353,0.2,0.5328947368421053,0.35450156506976493,0.49209227908223524,0.34603174603174597,0.37709991158267026,0.4713032581453634,0.5328947368421053
3,3e-05,16,4,256,0.04503859378955671,0.1,0.39473684210526316,0.33866894753991533,0.41257009826619334,0.3647791813552683,0.34882478632478636,0.47176309604799305,0.39473684210526316
4,2e-05,8,5,512,0.082276161327083,0.1,0.4934210526315789,0.3488217715879894,0.47617241025087453,0.3547650994459505,0.35770335985853224,0.4769413470421309,0.4934210526315789
5,3e-05,8,4,256,0.055458478701583484,0.2,0.4934210526315789,0.3659101174345077,0.4866459848809015,0.3662596899224806,0.3680187150014736,0.4830905752753978,0.4934210526315789
6,1e-05,16,5,256,0.07580877400853739,0.1,0.4868421052631579,0.364715477758956,0.4841174081448681,0.36545276127132964,0.3652188328912467,0.4829430845554161,0.4868421052631579
7,3e-05,8,3,512,0.08931211213221978,0.2,0.4605263157894737,0.356233651555289,0.4599294852064935,0.3591505113244244,0.35879015620394933,0.4643340069541443,0.4605263157894737
8,5e-05,16,3,384,0.004380376578722878,0.1,0.34868421052631576,0.3120587124278236,0.36314059797380777,0.3424319355152932,0.37371058060713236,0.42648514161462975,0.34868421052631576
9,3e-05,8,5,512,0.07447621559078171,0.1,0.5526315789473685,0.4217725165730146,0.5466645309346566,0.4285950701158436,0.4245137046861185,0.5517018964971875,0.5526315789473685
10,5e-05,8,3,512,0.046955581127580796,0.1,0.4934210526315789,0.395137102014295,0.4910322150405253,0.40214162602222303,0.3934202770409667,0.4918994192364184,0.4934210526315789
