trial_id,learning_rate,batch_size,num_train_epochs,max_len,weight_decay,warmup_ratio,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,precision_weighted,recall_weighted,transcript_col
6,1e-05,16,5,256,0.07580877400853739,0.1,0.5448717948717948,0.4394088669950739,0.5423645320197045,0.44794685990338173,0.44792542753013737,0.5550956893348198,0.5448717948717948,Transcript_CTD
3,3e-05,16,4,256,0.04503859378955671,0.1,0.5031847133757962,0.43108330980788373,0.5015968945838721,0.42911255411255417,0.43984256579853936,0.5051320759919486,0.5031847133757962,Transcript_PFT
5,3e-05,8,4,256,0.055458478701583484,0.2,0.5477707006369427,0.4307076365899895,0.5255942176137005,0.45,0.43159191125809565,0.5267515923566878,0.5477707006369427,Transcript_ALL
2,3e-05,8,3,384,0.0761139701990353,0.2,0.5263157894736842,0.4098842289209262,0.5264464199489549,0.4114626595182361,0.41036693191865603,0.5285801436309947,0.5263157894736842,Transcript_SFT
