trial_id,learning_rate,batch_size,num_train_epochs,max_len,weight_decay,warmup_ratio,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,precision_weighted,recall_weighted
1,1e-05,16,4,384,0.08585979199113825,0.0,0.5592105263157895,0.557659731572775,0.5569704894647686,0.562422634836428,0.5611573111573112,0.5630066545674531,0.5592105263157895
2,3e-05,8,3,384,0.0761139701990353,0.2,0.4868421052631579,0.47137506688068487,0.4737546112472191,0.4807692307692308,0.4826749826749827,0.48127530364372473,0.4868421052631579
3,3e-05,16,4,256,0.04503859378955671,0.1,0.6513157894736842,0.6416210685528716,0.6431722239002016,0.6621879169048981,0.6474358974358974,0.661242514519575,0.6513157894736842
4,2e-05,8,5,512,0.082276161327083,0.1,0.5986842105263158,0.597831273042724,0.5983186658904907,0.5982437836897931,0.5978863478863479,0.5984199544244021,0.5986842105263158
5,3e-05,8,4,256,0.055458478701583484,0.2,0.6052631578947368,0.5892631958205728,0.5913965240971281,0.6161858974358975,0.6004851004851005,0.615405701754386,0.6052631578947368
6,1e-05,16,5,256,0.07580877400853739,0.1,0.6381578947368421,0.6381422326104835,0.6382048811159179,0.6383549783549783,0.6384268884268884,0.6387491455912508,0.6381578947368421
7,3e-05,8,3,512,0.08931211213221978,0.2,0.506578947368421,0.5063866637800389,0.5061302856621962,0.5074769605286037,0.5074497574497574,0.5078361657926768,0.506578947368421
8,5e-05,16,3,384,0.004380376578722878,0.1,0.631578947368421,0.6096845194424065,0.6121172336564081,0.6571428571428571,0.6257796257796258,0.6556390977443609,0.631578947368421
9,3e-05,8,5,512,0.07447621559078171,0.1,0.631578947368421,0.6204744069912609,0.6221827978185164,0.6415384615384616,0.6275121275121275,0.6407085020242915,0.631578947368421
10,5e-05,8,3,512,0.046955581127580796,0.1,0.5855263157894737,0.5329463980880846,0.5370703132019191,0.6318518518518519,0.5770963270963271,0.6299610136452243,0.5855263157894737
