transcript_col,model_type,embedding_dim,lstm_units,dropout,recurrent_dropout,dense_units,learning_rate,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_weighted_f1,std_weighted_f1,mean_precision_macro,std_precision_macro,mean_recall_macro,std_recall_macro,mean_precision_weighted,std_precision_weighted,mean_recall_weighted,std_recall_weighted
Transcript_PFT,bilstm,200,64,0.3,0.0,64,0.001,0.4647177419354839,0.04494656614840313,0.2824056786622312,0.033534265280802764,0.4045955788220642,0.03385859590975184,0.28393104331090985,0.058105976059666775,0.32254159239453356,0.013312740674299545,0.3995831384376564,0.06895829146603936,0.4647177419354839,0.04494656614840313
Transcript_PFT,bilstm,200,128,0.3,0.0,0,0.001,0.4393145161290322,0.13243128899897985,0.32206306567729276,0.08527560214153584,0.396899356746495,0.09311225071007849,0.43024420024420024,0.14694708543743848,0.35369132501485445,0.06533728202385418,0.49079909114183307,0.12122292505205545,0.4393145161290322,0.13243128899897985
Transcript_PFT,bilstm,200,128,0.3,0.0,64,0.001,0.4903225806451613,0.05802319878543826,0.27861608969978724,0.05317686154013831,0.41294077458480205,0.060938007968266206,0.2525651473597144,0.07136078978874816,0.32725044563279854,0.03709965832617867,0.370218628559813,0.08505039850365505,0.4903225806451613,0.05802319878543826
Transcript_CTD,lstm,100,64,0.3,0.0,0,0.001,0.538508064516129,0.024196908368834688,0.31253590635943584,0.0654038659207097,0.4595479625792719,0.07165891312327656,0.29135610823409785,0.0902166424237083,0.36134878193701725,0.029731484621254987,0.42101768425787534,0.10836984340872612,0.538508064516129,0.024196908368834688
Transcript_CTD,lstm,100,64,0.3,0.0,64,0.001,0.4879032258064516,0.07539352188722738,0.28485228222070325,0.08027941217387356,0.3868777515636599,0.12454273252573228,0.2600440917107584,0.10866637475387395,0.35730095068330364,0.04110827103513928,0.34679200802184673,0.15499937166427954,0.4879032258064516,0.07539352188722738
Transcript_CTD,lstm,100,128,0.3,0.0,0,0.001,0.5129032258064516,0.054362256601137804,0.3361590859151835,0.09003509642839108,0.4479205756074364,0.07457267237910352,0.3357901234567901,0.12594825752119843,0.3880718954248366,0.10662093376347903,0.44037706946577915,0.13130103646867552,0.5129032258064516,0.054362256601137804
Transcript_CTD,lstm,100,128,0.3,0.0,64,0.001,0.5129032258064516,0.0543622566011378,0.2814595972089034,0.0756047605778665,0.40793419517196783,0.06100214880121835,0.2866468590831918,0.1661157514197405,0.34569964349376114,0.05746486343258789,0.3926470964090768,0.16167860279663773,0.5129032258064516,0.0543622566011378
Transcript_CTD,lstm,200,64,0.3,0.0,0,0.001,0.4868951612903226,0.05608318715420486,0.33822302913455016,0.042785110811459276,0.45367049520485503,0.04574435564982596,0.3544937323262131,0.0504454716580248,0.36700089126559715,0.043488687611772485,0.47039551434337595,0.055726218697254984,0.4868951612903226,0.05608318715420486
Transcript_CTD,lstm,200,64,0.3,0.0,64,0.001,0.475,0.05950279595386036,0.33946662454511634,0.036383498678023,0.44633620406008945,0.03587721652140251,0.37120221826104177,0.07957886483576701,0.356951871657754,0.03887228475647898,0.47067026835172,0.04670265550726513,0.475,0.05950279595386036
Transcript_CTD,lstm,200,128,0.3,0.0,0,0.001,0.5122983870967742,0.08251954802621991,0.312154661456987,0.09194060883027319,0.4406654463392086,0.08610316546355629,0.3208901884340481,0.11820540677001358,0.35516191325014856,0.08641103667238383,0.435735115117543,0.1244030989803909,0.5122983870967742,0.08251954802621991
