transcript_col,model_type,embedding_dim,lstm_units,dropout,recurrent_dropout,dense_units,learning_rate,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_weighted_f1,std_weighted_f1,mean_precision_macro,std_precision_macro,mean_recall_macro,std_recall_macro,mean_precision_weighted,std_precision_weighted,mean_recall_weighted,std_recall_weighted
Transcript_PFT,lstm,100,128,0.3,0.0,0,0.001,0.4387096774193548,0.08187172080794511,0.31447894293908335,0.08884502147169954,0.36587573212020824,0.05437151082312393,0.31864875864875863,0.15546960893611597,0.3630718954248366,0.08115727028675951,0.33130039091732644,0.07745978179559027,0.4387096774193548,0.08187172080794511
Transcript_PFT,lstm,100,128,0.3,0.0,0,0.0005,0.4074596774193549,0.03474767826259761,0.23109232562036935,0.030401370345636884,0.3138328758754546,0.05423585192360513,0.3346511033611032,0.12250183467005712,0.3138740344622698,0.045146662962785584,0.4904711286829704,0.165094399968061,0.4074596774193549,0.03474767826259761
Transcript_PFT,lstm,100,128,0.3,0.0,64,0.001,0.3504032258064516,0.1396532865802072,0.22892727957807707,0.05672890616298762,0.31352567237742757,0.10631501280598353,0.24665665774742815,0.03186092223804992,0.280941770647653,0.053791273333629985,0.34320711955008293,0.048841411117709385,0.3504032258064516,0.1396532865802072
Transcript_PFT,lstm,100,128,0.3,0.0,64,0.0005,0.4453629032258065,0.06345011436969657,0.2635979053119956,0.06376453410420248,0.3543567981456149,0.07819521432343704,0.25392087515819767,0.10544717567981671,0.35640225787284613,0.08204267513949358,0.34332721164961233,0.12572657979603089,0.4453629032258065,0.06345011436969657
Transcript_PFT,lstm,100,128,0.3,0.1,0,0.001,0.4389112903225807,0.049465470040491295,0.26205871495885175,0.036328813850556134,0.34663030778703074,0.06458175354422942,0.27825128644468977,0.10118046501537882,0.3252302436125966,0.03981632282799201,0.3305195550598504,0.07642862503925843,0.4389112903225807,0.049465470040491295
Transcript_PFT,lstm,100,128,0.3,0.1,0,0.0005,0.4516129032258064,0.11664486968722472,0.30191640993128405,0.09176859823814054,0.3837552872782652,0.10995239180593026,0.2875339499988869,0.10476961709302697,0.3715612002376708,0.08421654126302511,0.3707038293929072,0.12015546337978474,0.4516129032258064,0.11664486968722472
Transcript_PFT,lstm,100,128,0.3,0.1,64,0.001,0.419758064516129,0.09300803339924464,0.24342168790482233,0.04092059674411812,0.3533544675541595,0.055883856702024275,0.23839802013995565,0.054273519901374266,0.289297385620915,0.055862521803252,0.3447820598582825,0.07131410099759838,0.419758064516129,0.09300803339924464
Transcript_PFT,lstm,100,128,0.3,0.1,64,0.0005,0.4961693548387097,0.07547542687812346,0.3102745885354581,0.09568036975674839,0.3808017183455472,0.10313512901462495,0.26196721049110644,0.09636655580210828,0.39607100415923946,0.08437979735127517,0.31584714261398145,0.10927244539409063,0.4961693548387097,0.07547542687812346
Transcript_PFT,lstm,100,128,0.3,0.2,0,0.001,0.4707661290322581,0.05694627741974624,0.36087532528709,0.0767888307901713,0.43867836591982706,0.0570335888570527,0.3944637890290064,0.12982736997454886,0.3764780154486037,0.07035188962364614,0.4482114921758155,0.08062038905800327,0.4707661290322581,0.05694627741974624
Transcript_PFT,lstm,100,128,0.3,0.2,0,0.0005,0.4320564516129033,0.0728590092145459,0.2570941696081817,0.02511270362426407,0.36251958113966554,0.030679770063415428,0.28766076272161467,0.11571944690264925,0.3033942364824717,0.031123377354305523,0.3865068863174601,0.13675984895958226,0.4320564516129033,0.0728590092145459
Transcript_PFT,lstm,100,128,0.3,0.2,64,0.001,0.419758064516129,0.10260017059051564,0.2570027850483563,0.08996602557500087,0.33103894218195024,0.1386725375407059,0.24442612942612946,0.11227746188789045,0.3358363042186572,0.06106866701637824,0.32417275936429163,0.16603253569622026,0.419758064516129,0.10260017059051564
Transcript_PFT,lstm,100,128,0.3,0.2,64,0.0005,0.4897177419354838,0.10091606943256877,0.28306160200761976,0.06352001952592408,0.3750621096759967,0.05517488025976507,0.26380652223811285,0.06780174027414179,0.3558006535947712,0.08505447390420158,0.3351802138918648,0.07437475109179172,0.4897177419354838,0.10091606943256877
Transcript_PFT,lstm,200,16,0.3,0.0,0,0.001,0.4518145161290323,0.05865653612317029,0.33804560909824066,0.10141587206417219,0.3981096460298498,0.08852574456558907,0.3902308802308802,0.16149659048235596,0.38334818775995244,0.07294803606527957,0.44209398128752964,0.10072824914812935,0.4518145161290323,0.05865653612317029
Transcript_PFT,lstm,200,16,0.3,0.0,0,0.0005,0.4709677419354839,0.10423679567869057,0.33245662412623417,0.07095228983811731,0.43686738039724515,0.1037629322560132,0.3338768638768639,0.08433276970886425,0.37670825906120026,0.04734069291494923,0.43621233940790394,0.10403685309706168,0.4709677419354839,0.10423679567869057
Transcript_PFT,lstm,200,16,0.3,0.0,64,0.001,0.4647177419354839,0.0636407344404892,0.28436760096339836,0.06447311175587812,0.407574707793726,0.07190055074525127,0.27019739519739516,0.07411934462641316,0.3235665478312537,0.05992482179968119,0.38470102086533536,0.09100659658331653,0.4647177419354839,0.0636407344404892
Transcript_PFT,lstm,200,16,0.3,0.0,64,0.0005,0.4514112903225806,0.15376391081964422,0.2606888256738024,0.08606211980080779,0.36402923979297147,0.14875132933826085,0.25413857173977117,0.10419862145107874,0.35514705882352937,0.046024803075998696,0.34698717328680573,0.14643366003362224,0.4514112903225806,0.15376391081964422
Transcript_PFT,lstm,200,16,0.3,0.1,0,0.001,0.4578629032258065,0.06596902356985151,0.3183549550448581,0.06419072244537485,0.4083703868093342,0.05128309196457592,0.3317888030633128,0.07236821518535719,0.3573752228163993,0.048429010972933006,0.42439314476197776,0.07596012497031764,0.4578629032258065,0.06596902356985151
Transcript_PFT,lstm,200,16,0.3,0.1,0,0.0005,0.4717741935483871,0.06756890343759166,0.2914359628313117,0.05801628463425939,0.3866290755537286,0.1001629206551574,0.3291975308641975,0.12887103135362118,0.35461972667855024,0.05176156733774394,0.42193044354838716,0.17896487774357733,0.4717741935483871,0.06756890343759166
Transcript_PFT,lstm,200,16,0.3,0.1,64,0.001,0.4719758064516129,0.06521920334465571,0.30268683759056186,0.10171715250053597,0.386545982424403,0.11273681298300384,0.2895475791684054,0.1293438339017603,0.3638666072489602,0.059129525263779854,0.36181971097505905,0.1439366082482807,0.4719758064516129,0.06521920334465571
Transcript_PFT,lstm,200,16,0.3,0.1,64,0.0005,0.33870967741935487,0.11787891115508854,0.2460470015618757,0.10274384806391078,0.27261708941591944,0.12796567881450963,0.23464896214896216,0.12100679161405721,0.35128490790255495,0.06181835928863343,0.27451169797943986,0.14291868490042633,0.33870967741935487,0.11787891115508854
Transcript_PFT,lstm,200,16,0.3,0.2,0,0.001,0.4133064516129032,0.1306523171078905,0.31671990602936895,0.11659609512604652,0.3767933838338508,0.13990887708945068,0.33747113997114003,0.13395031293159884,0.3613339275103981,0.08747990840837631,0.40539868006097846,0.14445320867395714,0.4133064516129032,0.1306523171078905
Transcript_PFT,lstm,200,16,0.3,0.2,0,0.0005,0.4834677419354839,0.07258232524937194,0.31456748677678914,0.07476744309427767,0.4154280383751033,0.06012897960471293,0.3576732926084566,0.14876386151998763,0.36726827094474157,0.09911406310703881,0.45014945034402754,0.13836190329725992,0.4834677419354839,0.07258232524937194
