transcript_col,model_type,embedding_dim,lstm_units,dropout,recurrent_dropout,dense_units,learning_rate,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_weighted_f1,std_weighted_f1,mean_precision_macro,std_precision_macro,mean_recall_macro,std_recall_macro
Transcript_PFT,lstm,200,128,0.3,0.0,0,0.001,0.5600806451612903,0.12302022202066848,0.5352345786014625,0.1299317975207973,0.537536300887097,0.1286464211601618,0.575861921653664,0.13217124149987894,0.5570098039215686,0.12248777268535917
Transcript_PFT,lstm,200,128,0.3,0.0,0,0.0005,0.5979838709677419,0.09817482306169228,0.5379115447714653,0.15224581069371934,0.5439508828503332,0.147997769054926,0.6090206728137763,0.21772647864061276,0.587720588235294,0.10207702179015163
Transcript_PFT,lstm,200,128,0.3,0.0,64,0.001,0.5600806451612904,0.1494055680716474,0.5184536427106182,0.1435392106947977,0.5187697041720549,0.14793984654007175,0.6348391861761427,0.18412628395307298,0.5583823529411764,0.14358809292264407
Transcript_PFT,lstm,200,128,0.3,0.0,64,0.0005,0.5292338709677419,0.07791497523765967,0.47811540040198575,0.11282094387929555,0.4792809426493533,0.11128232982371726,0.5298413771638923,0.13506658245761813,0.5284313725490197,0.08026507059471144
Transcript_PFT,lstm,200,128,0.3,0.1,0,0.001,0.5544354838709677,0.06504945889073258,0.49363626981018294,0.13209865320873285,0.48756171794916536,0.13898303156752642,0.5633326351068286,0.1908006268644967,0.5653921568627451,0.05368252774938273
Transcript_PFT,lstm,200,128,0.3,0.1,0,0.0005,0.5229838709677419,0.09623030546374776,0.4881271201218821,0.10178609160069298,0.49333149205140325,0.09904571119440592,0.5257160564454615,0.10899013060585495,0.5144607843137254,0.09405942624537629
Transcript_PFT,lstm,200,128,0.3,0.1,64,0.001,0.586491935483871,0.09509099884802281,0.5555493495451078,0.11356188421499289,0.5541609350197247,0.11893964087297665,0.6072787738577212,0.0963880374267297,0.5886519607843137,0.08428645035916744
Transcript_PFT,lstm,200,128,0.3,0.1,64,0.0005,0.5802419354838709,0.0871512439815027,0.5192944446663217,0.13467720520000875,0.5228133941225643,0.13378903162482456,0.6384900284900284,0.16631106444032734,0.5741911764705883,0.0898821496282733
Transcript_PFT,bilstm,100,16,0.3,0.0,0,0.001,0.5477822580645161,0.08181982208267113,0.5322275204858276,0.10047491947907271,0.5320443667540035,0.10341183771322018,0.5442124786977727,0.08887539135675263,0.5484313725490196,0.07733932600920848
Transcript_PFT,bilstm,100,16,0.3,0.0,0,0.0005,0.5602822580645161,0.06194636423668141,0.5331842026415707,0.09999438733919996,0.5287114188520341,0.10589217636274563,0.6158642030012997,0.09060738822240112,0.5696568627450981,0.05835203450845938
