trial_id,learning_rate,batch_size,num_train_epochs,max_len,weight_decay,warmup_ratio,accuracy,macro_f1,weighted_f1,precision_macro,recall_macro,precision_weighted,recall_weighted
1,1e-05,16,4,384,0.08585979199113825,0.0,0.6666666666666666,0.6520247083047358,0.6556851978952185,0.6807547169811321,0.6578773895847067,0.6787421383647799,0.6666666666666666
2,3e-05,8,3,384,0.0761139701990353,0.2,0.6153846153846154,0.59375,0.5985576923076923,0.6260869565217391,0.6051417270929467,0.6247491638795987,0.6153846153846154
3,3e-05,16,4,256,0.04503859378955671,0.1,0.6217948717948718,0.6217793301828642,0.6216549972868034,0.6239478461792375,0.6237640079103494,0.62567022568673,0.6217948717948718
4,2e-05,8,5,512,0.082276161327083,0.1,0.6666666666666666,0.6646825396825397,0.6660052910052909,0.66578073089701,0.6644693473961767,0.6662236987818383,0.6666666666666666
5,3e-05,8,4,256,0.055458478701583484,0.2,0.6730769230769231,0.6658125761330701,0.668339305504845,0.6773545343351389,0.6672709294660515,0.6764539845965671,0.6730769230769231
6,1e-05,16,5,256,0.07580877400853739,0.1,0.6730769230769231,0.6719851576994433,0.6729556158127586,0.6721406172635749,0.6718852999340804,0.6728896619142534,0.6730769230769231
7,3e-05,8,3,512,0.08931211213221978,0.2,0.6474358974358975,0.6456741689035721,0.6469554260179905,0.6463131731565865,0.6455174686882004,0.6469547298876214,0.6474358974358975
8,5e-05,16,3,384,0.004380376578722878,0.1,0.5833333333333334,0.5770594369134515,0.5797010775112964,0.5814132104454686,0.5786090969017799,0.5819252432155658,0.5833333333333334
9,3e-05,8,5,512,0.07447621559078171,0.1,0.6794871794871795,0.6729833976186483,0.6753484092072052,0.6833333333333333,0.6740276862228082,0.6824786324786325,0.6794871794871795
10,5e-05,8,3,512,0.046955581127580796,0.1,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6555702043506921,0.6555702043506921,0.6572942548552304,0.6538461538461539
